timestamp,station_id,temperature,humidity,pressure,wind_speed
2026-08-25 18:46:49.197501,AWS-01,28.35,63.26,1012.31,6.22
2026-08-25 18:47:49.197501,AWS-01,28.63,62.86,1011.83,5.42
2026-08-25 18:48:49.197501,AWS-01,28.03,66.22,1012.49,6.1
2026-08-25 18:49:49.197501,AWS-01,28.68,65.63,1012.18,3.05
2026-08-25 18:50:49.197501,AWS-01,29.16,62.96,1011.47,5.88
2026-08-25 18:51:49.197501,AWS-01,28.32,64.04,1012.31,7.55
2026-08-25 18:52:49.197501,AWS-01,28.55,67.97,1012.57,2.36
2026-08-25 18:53:49.197501,AWS-01,28.67,64.71,1013.29,6.01
2026-08-25 18:54:49.197501,AWS-01,28.1,62.37,1011.79,3.72
2026-08-25 18:55:49.197501,AWS-01,28.39,65.15,1013.67,5.59
2026-08-25 18:56:49.197501,AWS-01,28.26,65.0,1013.2,4.09
2026-08-25 18:57:49.197501,AWS-01,28.27,64.42,1011.22,5.97
2026-08-25 18:58:49.197501,AWS-01,27.81,65.1,1011.11,4.34
2026-08-25 18:59:49.197501,AWS-01,28.19,63.97,1013.73,4.4
2026-08-25 19:00:49.197501,AWS-01,28.4,66.0,1010.58,2.36
2026-08-25 19:01:49.197501,AWS-01,28.85,66.56,1011.45,8.84
2026-08-25 19:02:49.197501,AWS-01,28.58,65.01,1013.54,8.01
2026-08-25 19:03:49.197501,AWS-01,29.15,66.61,1013.02,5.89
2026-08-25 19:04:49.197501,AWS-01,27.67,64.04,1011.18,4.99
2026-08-25 19:05:49.197501,AWS-01,28.46,64.25,1012.7,6.43
2026-08-25 19:06:49.197501,AWS-01,28.09,67.22,1010.86,4.71
2026-08-25 19:07:49.197501,AWS-01,29.07,62.27,1011.92,4.82
2026-08-25 19:08:49.197501,AWS-01,27.55,66.08,1010.98,7.78
2026-08-25 19:09:49.197501,AWS-01,27.5,66.07,1011.77,3.56
2026-08-25 19:10:49.197501,AWS-01,27.6,66.9,1013.88,7.31
2026-08-25 19:11:49.197501,AWS-01,26.81,63.65,1012.14,2.35
2026-08-25 19:12:49.197501,AWS-01,27.59,65.18,1011.53,2.61
2026-08-25 19:13:49.197501,AWS-01,27.45,64.67,1010.83,0.69
2026-08-25 19:14:49.197501,AWS-01,27.88,68.19,1013.66,4.31
2026-08-25 19:15:49.197501,AWS-01,27.95,66.3,1011.0,5.45
2026-08-25 19:16:49.197501,AWS-01,28.69,67.51,1011.9,4.69
2026-08-25 19:17:49.197501,AWS-01,28.2,64.49,1011.77,5.55
2026-08-25 19:18:49.197501,AWS-01,27.41,64.59,1013.49,4.59
2026-08-25 19:19:49.197501,AWS-01,27.23,64.74,1009.58,6.33
2026-08-25 19:20:49.197501,AWS-01,27.9,65.51,1012.07,5.77
2026-08-25 19:21:49.197501,AWS-01,26.97,65.2,1012.79,3.12
2026-08-25 19:22:49.197501,AWS-01,28.52,64.03,1012.47,4.95
2026-08-25 19:23:49.197501,AWS-01,28.17,67.88,1011.27,3.78
2026-08-25 19:24:49.197501,AWS-01,27.32,67.92,1010.98,5.09
2026-08-25 19:25:49.197501,AWS-01,26.67,67.3,1012.18,4.45
2026-08-25 19:26:49.197501,AWS-01,28.18,66.46,1010.93,0.62
2026-08-25 19:27:49.197501,AWS-01,27.42,67.75,1009.64,3.49
2026-08-25 19:28:49.197501,AWS-01,28.07,69.55,1012.02,3.91
2026-08-25 19:29:49.197501,AWS-01,26.63,68.59,1011.35,3.8
2026-08-25 19:30:49.197501,AWS-01,27.1,65.16,1012.12,7.44
2026-08-25 19:31:49.197501,AWS-01,27.38,66.28,1011.71,2.66
2026-08-25 19:32:49.197501,AWS-01,27.38,66.6,1011.82,9.79
2026-08-25 19:33:49.197501,AWS-01,27.11,65.66,1011.57,6.72
2026-08-25 19:34:49.197501,AWS-01,27.62,64.69,1012.92,4.0
2026-08-25 19:35:49.197501,AWS-01,26.75,68.54,1011.55,6.92
2026-08-25 19:36:49.197501,AWS-01,27.19,68.26,1012.48,3.73
2026-08-25 19:37:49.197501,AWS-01,27.29,68.59,1011.67,4.39
2026-08-25 19:38:49.197501,AWS-01,27.47,67.74,1014.06,3.4
2026-08-25 19:39:49.197501,AWS-01,27.54,69.29,1011.92,5.68
2026-08-25 19:40:49.197501,AWS-01,26.6,67.88,1011.81,6.48
2026-08-25 19:41:49.197501,AWS-01,26.37,71.19,1012.58,5.49
2026-08-25 19:42:49.197501,AWS-01,27.75,66.83,1012.34,4.56
2026-08-25 19:43:49.197501,AWS-01,27.26,69.4,1010.99,6.71
2026-08-25 19:44:49.197501,AWS-01,26.69,67.31,1009.88,4.09
2026-08-25 19:45:49.197501,AWS-01,27.82,67.52,1011.0,4.24
2026-08-25 19:46:49.197501,AWS-01,27.08,68.44,1011.76,4.45
2026-08-25 19:47:49.197501,AWS-01,27.58,66.3,1013.62,4.52
2026-08-25 19:48:49.197501,AWS-01,27.0,70.03,1013.0,4.35
2026-08-25 19:49:49.197501,AWS-01,27.98,67.77,1011.1,5.49
2026-08-25 19:50:49.197501,AWS-01,27.8,69.65,1011.54,5.3
2026-08-25 19:51:49.197501,AWS-01,26.78,67.54,1012.59,4.29
2026-08-25 19:52:49.197501,AWS-01,27.36,65.97,1012.13,7.91
2026-08-25 19:53:49.197501,AWS-01,27.18,67.04,1012.51,5.27
2026-08-25 19:54:49.197501,AWS-01,27.52,68.85,1012.63,6.66
2026-08-25 19:55:49.197501,AWS-01,26.33,67.82,1012.67,7.85
2026-08-25 19:56:49.197501,AWS-01,27.13,66.78,1013.11,4.82
2026-08-25 19:57:49.197501,AWS-01,27.29,69.57,1011.46,4.86
2026-08-25 19:58:49.197501,AWS-01,25.86,68.65,1012.71,4.35
2026-08-25 19:59:49.197501,AWS-01,26.13,68.03,1012.74,5.92
2026-08-25 20:00:49.197501,AWS-01,25.68,70.11,1011.46,6.21
2026-08-25 20:01:49.197501,AWS-01,26.54,71.3,1011.78,4.48
2026-08-25 20:02:49.197501,AWS-01,27.01,68.15,1012.8,2.58
2026-08-25 20:03:49.197501,AWS-01,27.38,67.06,1012.95,7.57
2026-08-25 20:04:49.197501,AWS-01,26.64,68.47,1012.07,6.74
2026-08-25 20:05:49.197501,AWS-01,27.4,69.13,1012.98,5.75
2026-08-25 20:06:49.197501,AWS-01,25.87,70.34,1009.3,6.02
2026-08-25 20:07:49.197501,AWS-01,25.69,66.15,1012.51,7.06
2026-08-25 20:08:49.197501,AWS-01,26.49,70.38,1013.61,6.97
2026-08-25 20:09:49.197501,AWS-01,26.69,70.12,1012.08,2.6
2026-08-25 20:10:49.197501,AWS-01,26.46,67.8,1014.17,4.74
2026-08-25 20:11:49.197501,AWS-01,25.42,69.95,1012.04,7.54
2026-08-25 20:12:49.197501,AWS-01,26.39,69.47,1011.26,3.02
2026-08-25 20:13:49.197501,AWS-01,25.76,69.18,1011.57,3.96
2026-08-25 20:14:49.197501,AWS-01,26.72,69.17,1010.5,6.14
2026-08-25 20:15:49.197501,AWS-01,26.55,67.16,1011.69,3.87
2026-08-25 20:16:49.197501,AWS-01,25.88,71.42,1010.12,5.17
2026-08-25 20:17:49.197501,AWS-01,26.07,70.47,1012.21,3.87
2026-08-25 20:18:49.197501,AWS-01,25.78,68.32,1013.08,5.03
2026-08-25 20:19:49.197501,AWS-01,26.25,69.48,1011.29,2.73
2026-08-25 20:20:49.197501,AWS-01,26.74,67.25,1012.27,5.76
2026-08-25 20:21:49.197501,AWS-01,25.75,71.02,1011.52,5.22
2026-08-25 20:22:49.197501,AWS-01,26.48,71.08,1011.73,3.66
2026-08-25 20:23:49.197501,AWS-01,25.94,68.71,1011.79,3.52
2026-08-25 20:24:49.197501,AWS-01,25.79,69.96,1011.78,4.02
2026-08-25 20:25:49.197501,AWS-01,26.11,70.56,1010.91,7.12
2026-08-25 20:26:49.197501,AWS-01,25.63,69.98,1012.71,5.35
2026-08-25 20:27:49.197501,AWS-01,25.85,70.43,1011.39,5.54
2026-08-25 20:28:49.197501,AWS-01,25.51,70.21,1011.97,4.69
2026-08-25 20:29:49.197501,AWS-01,27.07,67.28,1011.45,5.14
2026-08-25 20:30:49.197501,AWS-01,26.08,68.61,1013.27,3.7
2026-08-25 20:31:49.197501,AWS-01,25.7,70.85,1011.35,7.66
2026-08-25 20:32:49.197501,AWS-01,26.14,71.63,1013.0,3.99
2026-08-25 20:33:49.197501,AWS-01,25.95,69.93,1012.29,5.39
2026-08-25 20:34:49.197501,AWS-01,25.88,71.57,1012.79,2.38
2026-08-25 20:35:49.197501,AWS-01,26.28,67.91,1013.03,6.69
2026-08-25 20:36:49.197501,AWS-01,26.33,69.84,1010.89,4.68
2026-08-25 20:37:49.197501,AWS-01,25.67,71.67,1013.31,7.09
2026-08-25 20:38:49.197501,AWS-01,25.63,70.24,1010.32,3.79
2026-08-25 20:39:49.197501,AWS-01,25.76,73.02,1010.77,4.11
2026-08-25 20:40:49.197501,AWS-01,24.73,71.07,1011.19,5.64
2026-08-25 20:41:49.197501,AWS-01,25.11,70.67,1012.55,5.01
2026-08-25 20:42:49.197501,AWS-01,26.53,70.57,1011.91,4.44
2026-08-25 20:43:49.197501,AWS-01,26.65,73.18,1012.56,4.56
2026-08-25 20:44:49.197501,AWS-01,25.69,70.33,1013.17,5.55
2026-08-25 20:45:49.197501,AWS-01,26.08,71.55,1010.43,3.31
2026-08-25 20:46:49.197501,AWS-01,25.93,71.14,1013.73,8.35
2026-08-25 20:47:49.197501,AWS-01,27.3,71.72,1010.2,4.19
2026-08-25 20:48:49.197501,AWS-01,26.31,70.08,1011.83,4.29
2026-08-25 20:49:49.197501,AWS-01,25.67,72.18,1010.93,5.36
2026-08-25 20:50:49.197501,AWS-01,25.24,69.72,1009.47,4.57
2026-08-25 20:51:49.197501,AWS-01,24.89,74.08,1010.77,5.75
2026-08-25 20:52:49.197501,AWS-01,25.78,71.02,1014.64,2.75
2026-08-25 20:53:49.197501,AWS-01,25.29,71.93,1013.09,5.15
2026-08-25 20:54:49.197501,AWS-01,24.94,70.68,1012.27,4.49
2026-08-25 20:55:49.197501,AWS-01,25.31,70.75,1012.38,4.96
2026-08-25 20:56:49.197501,AWS-01,25.08,71.27,1010.23,6.89
2026-08-25 20:57:49.197501,AWS-01,26.45,70.41,1011.4,7.06
2026-08-25 20:58:49.197501,AWS-01,26.03,76.14,1013.06,5.33
2026-08-25 20:59:49.197501,AWS-01,25.57,71.9,1012.52,5.97
2026-08-25 21:00:49.197501,AWS-01,26.3,71.64,1011.8,4.77
2026-08-25 21:01:49.197501,AWS-01,25.58,73.25,1012.59,0.59
2026-08-25 21:02:49.197501,AWS-01,25.1,71.88,1011.98,4.42
2026-08-25 21:03:49.197501,AWS-01,26.28,73.04,1011.23,5.61
2026-08-25 21:04:49.197501,AWS-01,25.77,69.59,1011.37,6.29
2026-08-25 21:05:49.197501,AWS-01,24.97,72.47,1012.73,5.77
2026-08-25 21:06:49.197501,AWS-01,25.38,72.38,1012.8,6.13
2026-08-25 21:07:49.197501,AWS-01,25.02,72.83,1012.35,6.61
2026-08-25 21:08:49.197501,AWS-01,24.76,70.48,1011.84,3.88
2026-08-25 21:09:49.197501,AWS-01,25.9,71.62,1011.21,4.54
2026-08-25 21:10:49.197501,AWS-01,26.38,72.19,1012.0,3.77
2026-08-25 21:11:49.197501,AWS-01,24.71,73.31,1010.39,3.86
2026-08-25 21:12:49.197501,AWS-01,25.68,70.53,1012.83,4.71
2026-08-25 21:13:49.197501,AWS-01,25.06,68.97,1012.64,3.14
2026-08-25 21:14:49.197501,AWS-01,25.13,72.42,1013.36,3.04
2026-08-25 21:15:49.197501,AWS-01,25.06,72.31,1013.8,6.86
2026-08-25 21:16:49.197501,AWS-01,24.92,71.33,1012.81,3.54
2026-08-25 21:17:49.197501,AWS-01,25.36,72.86,1013.06,9.14
2026-08-25 21:18:49.197501,AWS-01,24.91,71.37,1011.97,2.35
2026-08-25 21:19:49.197501,AWS-01,25.45,71.55,1011.48,5.23
2026-08-25 21:20:49.197501,AWS-01,25.28,73.87,1012.0,4.99
2026-08-25 21:21:49.197501,AWS-01,25.17,72.45,1012.83,3.7
2026-08-25 21:22:49.197501,AWS-01,24.83,71.79,1010.65,3.77
2026-08-25 21:23:49.197501,AWS-01,24.98,73.59,1012.26,5.29
2026-08-25 21:24:49.197501,AWS-01,25.64,72.1,1012.39,4.85
2026-08-25 21:25:49.197501,AWS-01,25.5,71.46,1009.56,4.8
2026-08-25 21:26:49.197501,AWS-01,24.75,73.75,1012.97,6.85
2026-08-25 21:27:49.197501,AWS-01,25.28,72.68,1011.38,4.53
2026-08-25 21:28:49.197501,AWS-01,25.6,74.21,1011.86,4.32
2026-08-25 21:29:49.197501,AWS-01,24.38,73.33,1010.56,1.56
2026-08-25 21:30:49.197501,AWS-01,25.48,70.63,1011.49,4.78
2026-08-25 21:31:49.197501,AWS-01,24.86,74.66,1012.33,5.45
2026-08-25 21:32:49.197501,AWS-01,25.47,70.8,1013.04,4.89
2026-08-25 21:33:49.197501,AWS-01,24.8,70.92,1010.45,6.23
2026-08-25 21:34:49.197501,AWS-01,24.27,71.2,1011.13,6.69
2026-08-25 21:35:49.197501,AWS-01,24.35,75.03,1011.1,5.96
2026-08-25 21:36:49.197501,AWS-01,25.18,73.5,1011.46,4.76
2026-08-25 21:37:49.197501,AWS-01,25.28,71.11,1012.74,4.23
2026-08-25 21:38:49.197501,AWS-01,24.69,71.14,1009.44,4.71
2026-08-25 21:39:49.197501,AWS-01,25.45,73.83,1011.98,4.61
2026-08-25 21:40:49.197501,AWS-01,24.29,73.49,1010.82,6.67
2026-08-25 21:41:49.197501,AWS-01,25.08,73.77,1012.44,5.03
2026-08-25 21:42:49.197501,AWS-01,24.5,73.6,1011.65,4.14
2026-08-25 21:43:49.197501,AWS-01,24.78,75.05,1010.76,2.8
2026-08-25 21:44:49.197501,AWS-01,25.12,72.82,1012.17,5.37
2026-08-25 21:45:49.197501,AWS-01,24.66,74.99,1010.4,3.76
2026-08-25 21:46:49.197501,AWS-01,24.89,70.31,1011.82,7.49
2026-08-25 21:47:49.197501,AWS-01,25.58,73.14,1010.74,4.08
2026-08-25 21:48:49.197501,AWS-01,24.78,72.33,1013.28,5.84
2026-08-25 21:49:49.197501,AWS-01,25.49,73.19,1012.5,6.71
2026-08-25 21:50:49.197501,AWS-01,24.5,71.31,1011.19,3.11
2026-08-25 21:51:49.197501,AWS-01,25.32,73.55,1012.99,4.89
2026-08-25 21:52:49.197501,AWS-01,25.77,73.09,1011.16,8.13
2026-08-25 21:53:49.197501,AWS-01,23.81,73.15,1014.02,5.01
2026-08-25 21:54:49.197501,AWS-01,24.65,72.35,1011.82,7.06
2026-08-25 21:55:49.197501,AWS-01,25.33,75.19,1010.58,4.6
2026-08-25 21:56:49.197501,AWS-01,24.93,73.79,1010.4,5.69
2026-08-25 21:57:49.197501,AWS-01,25.22,70.87,1012.19,4.01
2026-08-25 21:58:49.197501,AWS-01,24.73,72.95,1011.36,5.73
2026-08-25 21:59:49.197501,AWS-01,25.07,72.65,1012.72,3.06
2026-08-25 22:00:49.197501,AWS-01,24.94,73.65,1013.48,5.53
2026-08-25 22:01:49.197501,AWS-01,25.6,72.95,1010.75,5.91
2026-08-25 22:02:49.197501,AWS-01,25.14,72.28,1011.53,5.4
2026-08-25 22:03:49.197501,AWS-01,25.18,72.86,1014.1,4.63
2026-08-25 22:04:49.197501,AWS-01,24.81,72.0,1012.74,4.73
2026-08-25 22:05:49.197501,AWS-01,24.77,74.96,1013.42,4.1
2026-08-25 22:06:49.197501,AWS-01,24.79,74.49,1011.32,6.19
2026-08-25 22:07:49.197501,AWS-01,25.2,74.32,1010.79,6.1
2026-08-25 22:08:49.197501,AWS-01,24.79,71.56,1011.59,6.03
2026-08-25 22:09:49.197501,AWS-01,25.15,73.87,1013.98,2.65
2026-08-25 22:10:49.197501,AWS-01,26.04,73.15,1011.1,3.0
2026-08-25 22:11:49.197501,AWS-01,25.44,74.38,1011.87,7.27
2026-08-25 22:12:49.197501,AWS-01,24.84,72.98,1010.75,5.55
2026-08-25 22:13:49.197501,AWS-01,25.6,72.37,1009.4,5.3
2026-08-25 22:14:49.197501,AWS-01,24.8,73.61,1013.24,3.39
2026-08-25 22:15:49.197501,AWS-01,23.98,74.79,1010.22,5.48
2026-08-25 22:16:49.197501,AWS-01,24.5,72.88,1012.35,4.27
2026-08-25 22:17:49.197501,AWS-01,24.07,73.05,1010.91,3.37
2026-08-25 22:18:49.197501,AWS-01,24.83,71.27,1012.67,5.69
2026-08-25 22:19:49.197501,AWS-01,25.01,71.98,1013.19,3.53
2026-08-25 22:20:49.197501,AWS-01,25.84,73.68,1012.78,4.62
2026-08-25 22:21:49.197501,AWS-01,25.17,75.12,1013.74,6.47
2026-08-25 22:22:49.197501,AWS-01,24.9,71.77,1011.17,5.78
2026-08-25 22:23:49.197501,AWS-01,25.42,75.08,1012.65,2.75
2026-08-25 22:24:49.197501,AWS-01,23.9,71.48,1011.62,5.38
2026-08-25 22:25:49.197501,AWS-01,25.13,77.63,1012.61,4.73
2026-08-25 22:26:49.197501,AWS-01,25.4,74.29,1011.68,7.69
2026-08-25 22:27:49.197501,AWS-01,24.28,73.7,1012.67,5.63
2026-08-25 22:28:49.197501,AWS-01,25.59,72.02,1011.44,3.35
2026-08-25 22:29:49.197501,AWS-01,25.19,74.11,1012.46,7.51
2026-08-25 22:30:49.197501,AWS-01,24.82,73.94,1010.91,4.42
2026-08-25 22:31:49.197501,AWS-01,25.34,74.2,1011.71,4.89
2026-08-25 22:32:49.197501,AWS-01,26.17,72.38,1012.89,5.86
2026-08-25 22:33:49.197501,AWS-01,25.13,72.98,1012.01,4.01
2026-08-25 22:34:49.197501,AWS-01,25.16,73.53,1012.49,4.21
2026-08-25 22:35:49.197501,AWS-01,24.81,74.53,1011.52,3.71
2026-08-25 22:36:49.197501,AWS-01,24.62,72.28,1013.06,5.93
2026-08-25 22:37:49.197501,AWS-01,25.47,70.81,1013.21,5.39
2026-08-25 22:38:49.197501,AWS-01,24.63,73.06,1010.22,5.61
2026-08-25 22:39:49.197501,AWS-01,25.1,70.8,1010.48,6.67
2026-08-25 22:40:49.197501,AWS-01,24.83,75.12,1011.46,2.44
2026-08-25 22:41:49.197501,AWS-01,25.31,74.66,1011.84,4.18
2026-08-25 22:42:49.197501,AWS-01,25.25,73.54,1013.12,7.17
2026-08-25 22:43:49.197501,AWS-01,25.6,70.79,1011.59,5.39
2026-08-25 22:44:49.197501,AWS-01,24.84,71.32,1012.34,4.93
2026-08-25 22:45:49.197501,AWS-01,24.96,71.61,1011.77,3.61
2026-08-25 22:46:49.197501,AWS-01,24.61,74.28,1010.15,3.61
2026-08-25 22:47:49.197501,AWS-01,24.89,71.73,1011.92,2.83
2026-08-25 22:48:49.197501,AWS-01,25.3,71.18,1012.21,5.1
2026-08-25 22:49:49.197501,AWS-01,25.5,72.94,1011.45,4.59
2026-08-25 22:50:49.197501,AWS-01,24.67,74.66,1010.7,6.24
2026-08-25 22:51:49.197501,AWS-01,25.57,70.91,1012.82,7.31
2026-08-25 22:52:49.197501,AWS-01,25.82,71.24,1013.02,5.41
2026-08-25 22:53:49.197501,AWS-01,25.36,73.1,1012.39,3.01
2026-08-25 22:54:49.197501,AWS-01,26.1,74.32,1011.77,4.93
2026-08-25 22:55:49.197501,AWS-01,24.78,73.32,1012.57,4.91
2026-08-25 22:56:49.197501,AWS-01,24.56,72.02,1012.56,3.47
2026-08-25 22:57:49.197501,AWS-01,24.3,72.24,1012.23,4.45
2026-08-25 22:58:49.197501,AWS-01,25.94,73.72,1011.56,2.59
2026-08-25 22:59:49.197501,AWS-01,25.53,74.53,1010.71,6.03
2026-08-25 23:00:49.197501,AWS-01,25.19,72.83,1012.29,4.65
2026-08-25 23:01:49.197501,AWS-01,25.36,71.37,1011.08,3.75
2026-08-25 23:02:49.197501,AWS-01,24.67,71.31,1012.68,7.23
2026-08-25 23:03:49.197501,AWS-01,26.46,72.71,1012.5,5.71
2026-08-25 23:04:49.197501,AWS-01,25.32,73.44,1012.48,3.14
2026-08-25 23:05:49.197501,AWS-01,25.32,73.63,1011.24,5.06
2026-08-25 23:06:49.197501,AWS-01,25.64,71.96,1013.07,8.55
2026-08-25 23:07:49.197501,AWS-01,25.52,70.17,1012.3,6.08
2026-08-25 23:08:49.197501,AWS-01,25.41,74.4,1010.66,6.04
2026-08-25 23:09:49.197501,AWS-01,24.91,74.77,1013.99,3.85
2026-08-25 23:10:49.197501,AWS-01,25.55,73.45,1011.61,4.93
2026-08-25 23:11:49.197501,AWS-01,26.27,69.25,1011.99,3.97
2026-08-25 23:12:49.197501,AWS-01,26.01,74.26,1010.74,6.22
2026-08-25 23:13:49.197501,AWS-01,26.15,71.65,1012.79,5.51
2026-08-25 23:14:49.197501,AWS-01,25.11,73.49,1011.67,4.08
2026-08-25 23:15:49.197501,AWS-01,24.88,70.77,1014.95,6.87
2026-08-25 23:16:49.197501,AWS-01,25.32,69.99,1012.48,5.82
2026-08-25 23:17:49.197501,AWS-01,25.43,71.56,1011.87,5.49
2026-08-25 23:18:49.197501,AWS-01,25.96,68.58,1011.77,3.72
2026-08-25 23:19:49.197501,AWS-01,24.58,76.35,1012.37,4.53
2026-08-25 23:20:49.197501,AWS-01,26.2,72.56,1012.42,5.91
2026-08-25 23:21:49.197501,AWS-01,25.37,70.11,1012.47,3.61
2026-08-25 23:22:49.197501,AWS-01,25.25,70.39,1011.58,4.56
2026-08-25 23:23:49.197501,AWS-01,24.97,73.11,1010.75,5.08
2026-08-25 23:24:49.197501,AWS-01,24.66,69.81,1011.78,4.54
2026-08-25 23:25:49.197501,AWS-01,25.91,72.31,1010.62,4.15
2026-08-25 23:26:49.197501,AWS-01,25.55,74.75,1010.41,2.18
2026-08-25 23:27:49.197501,AWS-01,24.89,72.17,1011.13,5.8
2026-08-25 23:28:49.197501,AWS-01,24.9,71.55,1012.33,6.39
2026-08-25 23:29:49.197501,AWS-01,25.39,71.64,1011.07,5.38
2026-08-25 23:30:49.197501,AWS-01,26.41,70.86,1011.0,5.98
2026-08-25 23:31:49.197501,AWS-01,25.46,71.08,1012.04,2.83
2026-08-25 23:32:49.197501,AWS-01,24.85,71.31,1014.62,3.33
2026-08-25 23:33:49.197501,AWS-01,25.5,72.84,1012.28,7.64
2026-08-25 23:34:49.197501,AWS-01,25.5,71.89,1011.95,6.84
2026-08-25 23:35:49.197501,AWS-01,24.3,70.33,1010.68,4.7
2026-08-25 23:36:49.197501,AWS-01,25.64,71.13,1013.24,4.31
2026-08-25 23:37:49.197501,AWS-01,25.57,71.27,1012.85,1.63
2026-08-25 23:38:49.197501,AWS-01,26.05,71.46,1013.2,4.26
2026-08-25 23:39:49.197501,AWS-01,26.64,72.03,1011.36,3.22
2026-08-25 23:40:49.197501,AWS-01,26.29,70.78,1011.4,1.69
2026-08-25 23:41:49.197501,AWS-01,25.61,72.92,1012.65,3.29
2026-08-25 23:42:49.197501,AWS-01,25.21,70.96,1012.6,6.0
2026-08-25 23:43:49.197501,AWS-01,27.07,71.04,1012.46,7.18
2026-08-25 23:44:49.197501,AWS-01,25.83,72.06,1012.08,7.12
2026-08-25 23:45:49.197501,AWS-01,25.82,69.54,1013.4,6.05
2026-08-25 23:46:49.197501,AWS-01,25.82,70.07,1012.3,5.69
2026-08-25 23:47:49.197501,AWS-01,25.95,71.2,1013.7,6.61
2026-08-25 23:48:49.197501,AWS-01,25.79,72.1,1010.97,5.6
2026-08-25 23:49:49.197501,AWS-01,25.6,70.32,1011.15,4.02
2026-08-25 23:50:49.197501,AWS-01,25.63,69.42,1011.63,2.89
2026-08-25 23:51:49.197501,AWS-01,25.9,71.9,1011.09,7.28
2026-08-25 23:52:49.197501,AWS-01,25.67,72.05,1011.34,6.28
2026-08-25 23:53:49.197501,AWS-01,25.6,71.79,1012.17,5.83
2026-08-25 23:54:49.197501,AWS-01,26.03,69.06,1012.6,3.58
2026-08-25 23:55:49.197501,AWS-01,25.86,68.3,1012.85,3.15
2026-08-25 23:56:49.197501,AWS-01,26.76,71.24,1011.3,5.87
2026-08-25 23:57:49.197501,AWS-01,24.7,69.45,1010.99,2.06
2026-08-25 23:58:49.197501,AWS-01,26.59,67.86,1012.1,4.6
2026-08-25 23:59:49.197501,AWS-01,26.69,69.7,1011.67,6.1
2026-08-26 00:00:49.197501,AWS-01,25.05,70.58,1012.47,2.7
2026-08-26 00:01:49.197501,AWS-01,25.93,70.97,1010.98,4.63
2026-08-26 00:02:49.197501,AWS-01,25.94,69.8,1012.33,7.15
2026-08-26 00:03:49.197501,AWS-01,25.44,67.98,1012.62,6.99
2026-08-26 00:04:49.197501,AWS-01,25.78,71.53,1014.01,6.54
2026-08-26 00:05:49.197501,AWS-01,25.63,71.41,1012.14,5.04
2026-08-26 00:06:49.197501,AWS-01,27.08,72.13,1011.18,7.3
2026-08-26 00:07:49.197501,AWS-01,26.69,67.63,1012.37,1.85
2026-08-26 00:08:49.197501,AWS-01,26.88,71.01,1011.41,5.19
2026-08-26 00:09:49.197501,AWS-01,26.63,68.87,1010.94,7.22
2026-08-26 00:10:49.197501,AWS-01,25.72,69.58,1013.01,7.01
2026-08-26 00:11:49.197501,AWS-01,26.04,68.79,1013.23,7.53
2026-08-26 00:12:49.197501,AWS-01,26.57,68.14,1013.99,4.2
2026-08-26 00:13:49.197501,AWS-01,25.74,69.92,1013.55,6.28
2026-08-26 00:14:49.197501,AWS-01,26.73,70.04,1012.04,5.84
2026-08-26 00:15:49.197501,AWS-01,26.27,68.85,1012.24,3.27
2026-08-26 00:16:49.197501,AWS-01,26.22,68.93,1013.76,7.36
2026-08-26 00:17:49.197501,AWS-01,26.79,68.95,1011.93,4.32
2026-08-26 00:18:49.197501,AWS-01,26.68,67.99,1010.87,5.93
2026-08-26 00:19:49.197501,AWS-01,26.29,67.86,1012.9,4.05
2026-08-26 00:20:49.197501,AWS-01,27.08,70.24,1011.97,5.68
2026-08-26 00:21:49.197501,AWS-01,25.98,68.66,1011.79,3.88
2026-08-26 00:22:49.197501,AWS-01,26.85,66.57,1011.51,4.57
2026-08-26 00:23:49.197501,AWS-01,26.86,68.47,1011.94,5.72
2026-08-26 00:24:49.197501,AWS-01,26.43,67.8,1010.8,3.44
2026-08-26 00:25:49.197501,AWS-01,26.77,68.19,1011.23,3.06
2026-08-26 00:26:49.197501,AWS-01,26.0,68.93,1012.6,4.16
2026-08-26 00:27:49.197501,AWS-01,27.11,67.21,1011.97,3.73
2026-08-26 00:28:49.197501,AWS-01,26.58,65.86,1011.64,5.45
2026-08-26 00:29:49.197501,AWS-01,26.43,72.52,1012.35,3.49
2026-08-26 00:30:49.197501,AWS-01,27.24,65.75,1011.92,3.75
2026-08-26 00:31:49.197501,AWS-01,26.39,67.53,1011.88,4.05
2026-08-26 00:32:49.197501,AWS-01,26.06,67.82,1013.83,6.22
2026-08-26 00:33:49.197501,AWS-01,26.01,68.79,1012.39,2.11
2026-08-26 00:34:49.197501,AWS-01,27.11,69.44,1011.95,2.89
2026-08-26 00:35:49.197501,AWS-01,26.19,70.67,1013.25,4.91
2026-08-26 00:36:49.197501,AWS-01,27.73,67.5,1010.3,3.61
2026-08-26 00:37:49.197501,AWS-01,25.84,67.58,1011.76,4.55
2026-08-26 00:38:49.197501,AWS-01,27.75,70.37,1014.22,4.76
2026-08-26 00:39:49.197501,AWS-01,27.03,65.59,1013.48,3.25
2026-08-26 00:40:49.197501,AWS-01,26.9,66.16,1011.41,3.74
2026-08-26 00:41:49.197501,AWS-01,26.7,66.93,1011.45,6.25
2026-08-26 00:42:49.197501,AWS-01,27.19,68.01,1013.22,4.23
2026-08-26 00:43:49.197501,AWS-01,27.0,67.27,1013.18,5.29
